This log is trained by origin dataloader and fine-tune on model-35000.
I want to test the training speed for 1 epoch using origin dataloader!!


2018-12-03 00:36:26.519396: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-12-03 00:36:27.401521: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: TITAN Xp major: 6 minor: 1 memoryClockRate(GHz): 1.582
pciBusID: 0000:87:00.0
totalMemory: 11.90GiB freeMemory: 11.57GiB
2018-12-03 00:36:27.401598: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: TITAN Xp, pci bus id: 0000:87:00.0, compute capability: 6.1)
build encoder
build decoder
loading model parameters from given model path and name
17898.25 286372
12.03-09:24:54, Global step=5480, lr=0.0005, loss=2.17796248793602, loss2=598.9623413085938
12.03-09:27:47, Global step=5500, lr=0.0005, loss=2.2563039362430573, loss2=792.7092895507812
12.03-09:30:10, Global step=5520, lr=0.0005, loss=2.1399286687374115, loss2=629.8053588867188
12.03-09:31:47, Global step=5540, lr=0.0005, loss=2.273626220226288, loss2=566.6885986328125
12.03-09:32:43, Global step=5560, lr=0.0005, loss=2.2411071002483367, loss2=743.942138671875
12.03-09:35:26, Global step=5580, lr=0.0005, loss=2.2139260530471803, loss2=479.3167419433594
12.03-09:38:08, Global step=5600, lr=0.0005, loss=2.2540551006793974, loss2=765.06298828125
12.03-09:40:02, Global step=5620, lr=0.0005, loss=2.1514563858509064, loss2=883.030029296875
12.03-09:41:47, Global step=5640, lr=0.0005, loss=2.1087703347206115, loss2=503.53314208984375
12.03-09:43:38, Global step=5660, lr=0.0005, loss=2.0549730896949767, loss2=631.077880859375
12.03-09:46:45, Global step=5680, lr=0.0005, loss=2.2609376549720763, loss2=1040.1893310546875
12.03-09:48:27, Global step=5700, lr=0.0005, loss=2.1777188181877136, loss2=671.17724609375
12.03-09:51:24, Global step=5720, lr=0.0005, loss=2.2320679247379305, loss2=832.9239501953125
12.03-09:54:20, Global step=5740, lr=0.0005, loss=2.361253559589386, loss2=604.857421875
12.03-09:56:15, Global step=5760, lr=0.0005, loss=2.2621513187885283, loss2=663.1500244140625
12.03-09:58:09, Global step=5780, lr=0.0005, loss=2.2954814970493316, loss2=598.7340087890625
12.03-10:01:13, Global step=5800, lr=0.0005, loss=2.2579422295093536, loss2=1138.289306640625
12.03-10:02:22, Global step=5820, lr=0.0005, loss=2.17625550031662, loss2=401.0760192871094
12.03-10:04:19, Global step=5840, lr=0.0005, loss=2.1123167991638185, loss2=939.7274780273438
12.03-10:06:06, Global step=5860, lr=0.0005, loss=2.1741714596748354, loss2=727.7557983398438
12.03-10:08:41, Global step=5880, lr=0.0005, loss=2.1239004015922545, loss2=588.4110107421875
12.03-10:11:31, Global step=5900, lr=0.0005, loss=2.2680401682853697, loss2=779.1195068359375
12.03-10:14:45, Global step=5920, lr=0.0005, loss=2.331540751457214, loss2=596.2512817382812
12.03-10:16:46, Global step=5940, lr=0.0005, loss=2.266466426849365, loss2=749.9290771484375
12.03-10:18:34, Global step=5960, lr=0.0005, loss=2.176360183954239, loss2=446.0054016113281
12.03-10:20:49, Global step=5980, lr=0.0005, loss=2.015225976705551, loss2=519.8795166015625
12.03-10:23:42, Global step=6000, lr=0.0005, loss=2.1712771594524383, loss2=689.8602294921875
12.03-10:25:22, Global step=6020, lr=0.0005, loss=2.219034951925278, loss2=701.2930908203125
12.03-10:27:03, Global step=6040, lr=0.0005, loss=2.269070166349411, loss2=803.8934936523438
12.03-10:28:44, Global step=6060, lr=0.0005, loss=2.2363425731658935, loss2=968.2427368164062
12.03-10:30:10, Global step=6080, lr=0.0005, loss=2.27556055188179, loss2=647.3983154296875
12.03-10:32:34, Global step=6100, lr=0.0005, loss=2.1614682972431183, loss2=573.92431640625
12.03-10:34:03, Global step=6120, lr=0.0005, loss=2.1140921354293822, loss2=638.4598999023438
12.03-10:35:24, Global step=6140, lr=0.0005, loss=2.08780751824379, loss2=640.6987915039062
12.03-10:36:22, Global step=6160, lr=0.0005, loss=2.2527174592018127, loss2=761.353515625
12.03-10:37:40, Global step=6180, lr=0.0005, loss=2.2816124856472015, loss2=811.9302978515625
12.03-10:38:42, Global step=6200, lr=0.0005, loss=2.235879158973694, loss2=567.03759765625
12.03-10:39:31, Global step=6220, lr=0.0005, loss=2.2354363322257997, loss2=855.9368896484375
12.03-10:40:20, Global step=6240, lr=0.0005, loss=2.100515478849411, loss2=577.7459716796875
12.03-10:41:09, Global step=6260, lr=0.0005, loss=2.0361626207828523, loss2=576.696044921875
12.03-10:41:59, Global step=6280, lr=0.0005, loss=2.162787514925003, loss2=646.807373046875
12.03-10:42:48, Global step=6300, lr=0.0005, loss=2.1062827110290527, loss2=598.87451171875
12.03-10:43:56, Global step=6320, lr=0.0005, loss=2.170685130357742, loss2=918.5738525390625
12.03-10:45:13, Global step=6340, lr=0.0005, loss=2.230797749757767, loss2=708.8245849609375
12.03-10:46:23, Global step=6360, lr=0.0005, loss=2.2079630374908445, loss2=842.28662109375
12.03-10:47:30, Global step=6380, lr=0.0005, loss=2.2013544857501985, loss2=484.8330078125
12.03-10:48:48, Global step=6400, lr=0.0005, loss=2.2203418731689455, loss2=756.158447265625
12.03-10:49:52, Global step=6420, lr=0.0005, loss=2.1559106707572937, loss2=905.9754638671875
12.03-10:50:53, Global step=6440, lr=0.0005, loss=2.153738981485367, loss2=769.6522827148438
12.03-10:51:56, Global step=6460, lr=0.0005, loss=2.2531272292137148, loss2=905.0824584960938
12.03-10:52:52, Global step=6480, lr=0.0005, loss=2.2134281039237975, loss2=720.0105590820312
12.03-10:54:01, Global step=6500, lr=0.0005, loss=2.1739839732646944, loss2=666.697021484375
12.03-10:55:01, Global step=6520, lr=0.0005, loss=2.2896196126937864, loss2=558.0318603515625
12.03-10:56:25, Global step=6540, lr=0.0005, loss=2.095383071899414, loss2=944.830078125
12.03-10:57:48, Global step=6560, lr=0.0005, loss=2.0649775922298432, loss2=740.678466796875
12.03-10:59:05, Global step=6580, lr=0.0005, loss=2.1495816826820375, loss2=592.2299194335938
12.03-11:00:01, Global step=6600, lr=0.0005, loss=2.16466281414032, loss2=760.6640625
12.03-11:01:10, Global step=6620, lr=0.0005, loss=2.043285745382309, loss2=460.29345703125
12.03-11:02:09, Global step=6640, lr=0.0005, loss=2.1150047361850737, loss2=950.6209106445312
12.03-11:03:10, Global step=6660, lr=0.0005, loss=2.142454367876053, loss2=611.3760986328125
12.03-11:04:11, Global step=6680, lr=0.0005, loss=2.1361703276634216, loss2=794.0269775390625
12.03-11:05:05, Global step=6700, lr=0.0005, loss=2.1519847393035887, loss2=680.53564453125
12.03-11:06:04, Global step=6720, lr=0.0005, loss=2.3122404277324677, loss2=691.7113037109375
12.03-11:06:48, Global step=6740, lr=0.0005, loss=2.135726922750473, loss2=764.5933227539062
12.03-11:07:31, Global step=6760, lr=0.0005, loss=2.222740465402603, loss2=726.35791015625
12.03-11:08:13, Global step=6780, lr=0.0005, loss=2.1070957124233245, loss2=533.6705932617188
12.03-11:08:55, Global step=6800, lr=0.0005, loss=2.1446988940238954, loss2=720.6654052734375
12.03-11:09:38, Global step=6820, lr=0.0005, loss=2.0820928275585175, loss2=649.6826171875
12.03-11:10:22, Global step=6840, lr=0.0005, loss=2.1509526431560517, loss2=685.6807250976562
12.03-11:11:33, Global step=6860, lr=0.0005, loss=2.2248775005340575, loss2=485.5140380859375
12.03-11:13:29, Global step=6880, lr=0.0005, loss=2.158221793174744, loss2=800.66259765625
12.03-11:15:35, Global step=6900, lr=0.0005, loss=2.1457250714302063, loss2=385.11639404296875
12.03-11:17:50, Global step=6920, lr=0.0005, loss=2.182550770044327, loss2=637.424072265625
12.03-11:20:19, Global step=6940, lr=0.0005, loss=2.3139283657073975, loss2=1037.5572509765625
12.03-11:22:24, Global step=6960, lr=0.0005, loss=2.2081256449222564, loss2=534.8446655273438
12.03-11:24:10, Global step=6980, lr=0.0005, loss=2.07746542096138, loss2=711.06884765625
12.03-11:25:53, Global step=7000, lr=0.0005, loss=2.154182767868042, loss2=529.4398193359375
12.03-11:27:41, Global step=7020, lr=0.0005, loss=2.2059884667396545, loss2=715.341552734375
12.03-11:29:30, Global step=7040, lr=0.0005, loss=2.1597897171974183, loss2=705.5914306640625
12.03-11:31:18, Global step=7060, lr=0.0005, loss=2.134968638420105, loss2=565.5316162109375
12.03-11:33:01, Global step=7080, lr=0.0005, loss=2.1523206353187563, loss2=510.124267578125
12.03-11:35:30, Global step=7100, lr=0.0005, loss=2.1763888776302336, loss2=736.0646362304688
12.03-11:37:19, Global step=7120, lr=0.0005, loss=2.0367160558700563, loss2=777.33447265625
12.03-11:42:27, Global step=7140, lr=0.0005, loss=2.2393468797206877, loss2=581.8328247070312
12.03-11:49:33, Global step=7160, lr=0.0005, loss=1.9985029816627502, loss2=458.5133056640625
12.03-11:56:47, Global step=7180, lr=0.0005, loss=2.025728553533554, loss2=927.6102905273438
12.03-12:04:02, Global step=7200, lr=0.0005, loss=2.236644673347473, loss2=609.6259765625
12.03-12:10:04, Global step=7220, lr=0.0005, loss=2.185242682695389, loss2=750.34375
12.03-12:12:04, Global step=7240, lr=0.0005, loss=2.2159272968769073, loss2=619.77783203125
12.03-12:15:34, Global step=7260, lr=0.0005, loss=2.319281256198883, loss2=928.5262451171875
12.03-12:22:36, Global step=7280, lr=0.0005, loss=2.0941132962703706, loss2=689.3468017578125
12.03-12:26:54, Global step=7300, lr=0.0005, loss=2.2734998941421507, loss2=861.8230590820312
12.03-12:28:42, Global step=7320, lr=0.0005, loss=3.136612296104431, loss2=531.5357666015625
12.03-12:30:32, Global step=7340, lr=0.0005, loss=2.2143277525901794, loss2=883.8378295898438
12.03-12:32:20, Global step=7360, lr=0.0005, loss=2.115936332941055, loss2=355.12701416015625
12.03-12:34:53, Global step=7380, lr=0.0005, loss=2.091469967365265, loss2=532.7068481445312
12.03-12:36:42, Global step=7400, lr=0.0005, loss=2.1345024585723875, loss2=637.862548828125
12.03-12:39:43, Global step=7420, lr=0.0005, loss=2.2668447971343992, loss2=687.9749755859375
12.03-12:46:36, Global step=7440, lr=0.0005, loss=2.2025511503219604, loss2=660.3179931640625
12.03-12:48:28, Global step=7460, lr=0.0005, loss=2.1256820380687715, loss2=617.1918334960938
12.03-12:50:17, Global step=7480, lr=0.0005, loss=1.9903548538684845, loss2=679.0982666015625
12.03-12:57:29, Global step=7500, lr=0.0005, loss=2.207004314661026, loss2=858.6331176757812
12.03-13:02:52, Global step=7520, lr=0.0005, loss=2.014018166065216, loss2=502.132080078125
12.03-13:05:31, Global step=7540, lr=0.0005, loss=2.145528519153595, loss2=261.0345153808594
12.03-13:07:54, Global step=7560, lr=0.0005, loss=2.13572900891304, loss2=595.584716796875
12.03-13:09:41, Global step=7580, lr=0.0005, loss=2.2038386166095734, loss2=954.7720947265625
12.03-13:12:37, Global step=7600, lr=0.0005, loss=2.1305475413799284, loss2=772.6788330078125
12.03-13:19:16, Global step=7620, lr=0.0005, loss=2.2250537514686584, loss2=766.2045288085938
12.03-13:21:11, Global step=7640, lr=0.0005, loss=2.193657177686691, loss2=927.4725952148438
12.03-13:26:37, Global step=7660, lr=0.0005, loss=2.208353978395462, loss2=699.8646240234375
12.03-13:35:46, Global step=7680, lr=0.0005, loss=2.237669414281845, loss2=565.4566650390625
12.03-13:49:20, Global step=7700, lr=0.0005, loss=2.1926083266735077, loss2=675.245361328125
12.03-13:58:42, Global step=7720, lr=0.0005, loss=2.213251394033432, loss2=603.4073486328125
12.03-14:06:00, Global step=7740, lr=0.0005, loss=2.1386316776275636, loss2=556.4473876953125
12.03-14:08:06, Global step=7760, lr=0.0005, loss=2.1571585178375243, loss2=660.6738891601562
12.03-14:13:46, Global step=7780, lr=0.0005, loss=2.1719961881637575, loss2=849.27099609375
12.03-14:23:08, Global step=7800, lr=0.0005, loss=2.2398179471492767, loss2=551.938720703125
